AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
110257,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110257,Protoperidinium steinii,"(Jørgensen, 1899) Balech, 1974",accepted,NA,220,Species,110257,Protoperidinium steinii,"(Jørgensen, 1899) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium steinii (Jørgensen, 1899) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110257 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110257,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
163862,https://www.marinespecies.org/aphia.php?p=taxdetails&id=163862,Protoperidinium claudicans,"(Paulsen, 1907) Balech, 1974",accepted,NA,220,Species,163862,Protoperidinium claudicans,"(Paulsen, 1907) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium claudicans (Paulsen, 1907) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=163862 on 2023-06-09",urn:lsid:marinespecies.org:taxname:163862,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
110213,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110213,Protoperidinium conicum,"(Gran) Balech, 1974",accepted,NA,220,Species,110213,Protoperidinium conicum,"(Gran) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium conicum (Gran) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110213 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110213,1,NA,NA,NA,NA,exact,2019-07-12T06:20:28.783Z
110214,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110214,Protoperidinium crassipes,"(Kofoid, 1907) Balech, 1974",accepted,NA,220,Species,110214,Protoperidinium crassipes,"(Kofoid, 1907) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium crassipes (Kofoid, 1907) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110214 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110214,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
110217,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110217,Protoperidinium depressum,"(Bailey, 1854) Balech, 1974",accepted,NA,220,Species,110217,Protoperidinium depressum,"(Bailey, 1854) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium depressum (Bailey, 1854) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110217 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110217,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
110218,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110218,Protoperidinium diabolus,(Karsten) Balech,unaccepted,spelling mistake,220,Species,172460,Protoperidinium diabolum,"(Cleve, 1900) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,WoRMS (2023). Protoperidinium diabolus (Karsten) Balech. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110218 on 2023-06-09,urn:lsid:marinespecies.org:taxname:110218,1,NA,NA,NA,NA,exact,2011-07-25T11:55:29.627Z
110219,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110219,Protoperidinium divergens,"(Ehrenberg) Balech, 1974",accepted,NA,220,Species,110219,Protoperidinium divergens,"(Ehrenberg) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium divergens (Ehrenberg) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110219 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110219,1,NA,NA,NA,NA,exact,2019-07-12T06:20:28.783Z
233357,https://www.marinespecies.org/aphia.php?p=taxdetails&id=233357,Protoperidinium elegans,"(Cleve, 1900) Balech, 1974",accepted,NA,220,Species,233357,Protoperidinium elegans,"(Cleve, 1900) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium elegans (Cleve, 1900) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=233357 on 2023-06-09",urn:lsid:marinespecies.org:taxname:233357,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
232921,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232921,Protoperidinium globulus,"(Stein, 1883) Balech, 1974",accepted,NA,220,Species,232921,Protoperidinium globulus,"(Stein, 1883) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium globulus (Stein, 1883) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232921 on 2023-06-09",urn:lsid:marinespecies.org:taxname:232921,1,NA,0,0,NA,exact,2010-01-15T07:09:15.273Z
110222,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110222,Protoperidinium grande,"(Kofoid, 1907) Balech, 1974",accepted,NA,220,Species,110222,Protoperidinium grande,"(Kofoid, 1907) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium grande (Kofoid, 1907) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110222 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110222,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
233269,https://www.marinespecies.org/aphia.php?p=taxdetails&id=233269,Protoperidinium hirobis,"(Abé, 1927) Balech, 1974",accepted,NA,220,Species,233269,Protoperidinium hirobis,"(Abé, 1927) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium hirobis (Abé, 1927) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=233269 on 2023-06-09",urn:lsid:marinespecies.org:taxname:233269,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
110234,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110234,Protoperidinium mite,"(Pavillard, 1916) Balech, 1974",accepted,NA,220,Species,110234,Protoperidinium mite,"(Pavillard, 1916) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium mite (Pavillard, 1916) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110234 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110234,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
110238,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110238,Protoperidinium oblongum,"(Aurivillius) Parke & Dodge, 1976",accepted,NA,220,Species,110238,Protoperidinium oblongum,"(Aurivillius) Parke & Dodge, 1976",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium oblongum (Aurivillius) Parke & Dodge, 1976. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110238 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110238,1,NA,1,NA,NA,exact,2015-06-26T12:00:51.270Z
110240,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110240,Protoperidinium oceanicum,"(VanHöffen, 1897) Balech, 1974",accepted,NA,220,Species,110240,Protoperidinium oceanicum,"(VanHöffen, 1897) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium oceanicum (VanHöffen, 1897) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110240 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110240,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
418153,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418153,Protoperidinium orbiculare,"Paulsen, 1907",accepted,NA,220,Species,418153,Protoperidinium orbiculare,"Paulsen, 1907",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium orbiculare Paulsen, 1907. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418153 on 2023-06-09",urn:lsid:marinespecies.org:taxname:418153,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
110245,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110245,Protoperidinium pellucidum,"Bergh, 1881",accepted,NA,220,Species,110245,Protoperidinium pellucidum,"Bergh, 1881",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium pellucidum Bergh, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110245 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110245,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
110247,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110247,Protoperidinium pentagonum,"(Gran, 1902) Balech, 1974",accepted,NA,220,Species,110247,Protoperidinium pentagonum,"(Gran, 1902) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium pentagonum (Gran, 1902) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110247 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110247,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
110249,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110249,Protoperidinium pyriforme,"(Paulsen, 1905) Balech, 1974",accepted,NA,220,Species,110249,Protoperidinium pyriforme,"(Paulsen, 1905) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium pyriforme (Paulsen, 1905) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110249 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110249,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
110250,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110250,Protoperidinium quarnerense,"(B.Schröder, 1900) Balech, 1974",accepted,NA,220,Species,110250,Protoperidinium quarnerense,"(B.Schröder, 1900) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium quarnerense (B.Schröder, 1900) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110250 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110250,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
233805,https://www.marinespecies.org/aphia.php?p=taxdetails&id=233805,Protoperidinium quinquecorne,"(Abé, 1927) Balech, 1974",unaccepted,synonym,220,Species,1305343,Peridinium quadridentatum,"(F.Stein) Gert Hansen, 1995",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium quinquecorne (Abé, 1927) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=233805 on 2023-06-09",urn:lsid:marinespecies.org:taxname:233805,1,NA,NA,0,NA,exact,2018-10-19T07:15:48.943Z
109553,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109553,Protoperidinium,"Bergh, 1881",accepted,NA,180,Genus,109553,Protoperidinium,"Bergh, 1881",109435,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium Bergh, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109553 on 2023-06-09",urn:lsid:marinespecies.org:taxname:109553,1,1,1,0,NA,exact,2019-02-15T10:19:43.730Z
110259,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110259,Protoperidinium subinerme,"(Paulsen) Loeblich III, 1969",accepted,NA,220,Species,110259,Protoperidinium subinerme,"(Paulsen) Loeblich III, 1969",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium subinerme (Paulsen) Loeblich III, 1969. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110259 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110259,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
597657,https://www.marinespecies.org/aphia.php?p=taxdetails&id=597657,Protoperidinium trochoideum,"(Stein) Lemmermann, 1910",accepted,NA,220,Species,597657,Protoperidinium trochoideum,"(Stein) Lemmermann, 1910",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium trochoideum (Stein) Lemmermann, 1910. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=597657 on 2023-06-09",urn:lsid:marinespecies.org:taxname:597657,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
156615,https://www.marinespecies.org/aphia.php?p=taxdetails&id=156615,Chaetoceros karianus,"Grunow, 1880",unassessed,NA,220,Species,156615,Chaetoceros karianus,"Grunow, 1880",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros karianus Grunow, 1880. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156615 on 2023-06-09",urn:lsid:marinespecies.org:taxname:156615,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
109947,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109947,Ceratium extensum,"(Gourret) Cleve-Euler, 1900",unaccepted,NA,220,Species,837460,Tripos extensus,"(Gourret) F.Gómez, 2013",109506,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ceratium extensum (Gourret) Cleve-Euler, 1900. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109947 on 2023-06-09",urn:lsid:marinespecies.org:taxname:109947,1,NA,NA,NA,NA,exact,2021-01-11T15:34:55.763Z
615560,https://www.marinespecies.org/aphia.php?p=taxdetails&id=615560,Gymnodinium acuminatum,"Christen, 1954",unaccepted,NA,220,Species,699668,Biecheleria pseudopalustris,"(J.Schiller) Moestrup, K.Lindberg & Daugbjerg, 2009",109475,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gymnodinium acuminatum Christen, 1954. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=615560 on 2023-06-09",urn:lsid:marinespecies.org:taxname:615560,0,0,1,0,NA,exact,2015-06-26T12:00:51.270Z
163344,https://www.marinespecies.org/aphia.php?p=taxdetails&id=163344,Pseudosolenia calcar-avis,"(Schultze) B.G.Sundström, 1986",accepted,NA,220,Species,163344,Pseudosolenia calcar-avis,"(Schultze) B.G.Sundström, 1986",163342,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Pseudosolenia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Pseudosolenia calcar-avis (Schultze) B.G.Sundström, 1986. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=163344 on 2023-06-09",urn:lsid:marinespecies.org:taxname:163344,1,NA,NA,NA,NA,exact,2022-03-05T09:19:51.113Z
110652,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110652,Eutreptiella gymnastica,"Throndsen, 1969",accepted,NA,220,Species,110652,Eutreptiella gymnastica,"Throndsen, 1969",17657,Protozoa,Euglenozoa,Euglenoidea,Eutreptiida,Eutreptiaceae,Eutreptiella,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Eutreptiella gymnastica Throndsen, 1969. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110652 on 2023-06-09",urn:lsid:marinespecies.org:taxname:110652,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
232942,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232942,Gyrodinium fulvum,"Kofoid & Swezy, 1921",accepted,NA,220,Species,232942,Gyrodinium fulvum,"Kofoid & Swezy, 1921",109476,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gyrodinium fulvum Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232942 on 2023-06-09",urn:lsid:marinespecies.org:taxname:232942,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
175584,https://www.marinespecies.org/aphia.php?p=taxdetails&id=175584,Phaeodactylum tricornutum,"Bohlin, 1897",unassessed,NA,220,Species,175584,Phaeodactylum tricornutum,"Bohlin, 1897",175582,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Phaeodactylum tricornutum Bohlin, 1897. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=175584 on 2023-06-09",urn:lsid:marinespecies.org:taxname:175584,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
109855,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109855,Gyrodinium foliaceum,"Kofoid & Swezy, 1921",accepted,NA,220,Species,109855,Gyrodinium foliaceum,"Kofoid & Swezy, 1921",109476,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gyrodinium foliaceum Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109855 on 2023-06-09",urn:lsid:marinespecies.org:taxname:109855,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
235898,https://www.marinespecies.org/aphia.php?p=taxdetails&id=235898,Helladosphaera cornifera,"(J.Schiller) Kamptner, 1937",accepted,NA,220,Species,235898,Helladosphaera cornifera,"(J.Schiller) Kamptner, 1937",235841,Chromista,Haptophyta,Coccolithophyceae,Coccolithales,Calyptrosphaeraceae,Helladosphaera,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Helladosphaera cornifera (J.Schiller) Kamptner, 1937. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=235898 on 2023-06-09",urn:lsid:marinespecies.org:taxname:235898,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
109490,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109490,Nematodinium,"Kofoid & Swezy, 1921",accepted,NA,180,Genus,109490,Nematodinium,"Kofoid & Swezy, 1921",109415,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Warnowiaceae,Nematodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Nematodinium Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109490 on 2023-06-09",urn:lsid:marinespecies.org:taxname:109490,1,NA,NA,NA,NA,exact,2010-08-12T12:41:00.430Z
450616,https://www.marinespecies.org/aphia.php?p=taxdetails&id=450616,Neostreptotheca,"H.A. von Stosch, 1977",accepted,NA,180,Genus,450616,Neostreptotheca,"H.A. von Stosch, 1977",149304,Chromista,Bacillariophyta,Bacillariophyceae,Hemiaulales,Bellerocheaceae,Neostreptotheca,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Neostreptotheca H.A. von Stosch, 1977. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=450616 on 2023-06-09",urn:lsid:marinespecies.org:taxname:450616,1,NA,NA,0,0,exact,2017-02-23T10:36:53.780Z
555264,https://www.marinespecies.org/aphia.php?p=taxdetails&id=555264,Thalassiosira delicatula,"Ostenfeld, 1908",unassessed,NA,220,Species,555264,Thalassiosira delicatula,"Ostenfeld, 1908",148912,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Thalassiosira delicatula Ostenfeld, 1908. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=555264 on 2023-06-09",urn:lsid:marinespecies.org:taxname:555264,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
